CodaNumber,nClicks,Length,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,CodaName,Unit,WhaleID,Date
3530,5,0.509,0.1164,0.1326,0.1283,0.1317,0,0,0,0,0,5R2,8,5151,39860
3531,5,0.513,0.1222,0.1312,0.1286,0.131,0,0,0,0,0,5R2,8,5151,39860
3532,5,0.521,0.123,0.1333,0.1271,0.1376,0,0,0,0,0,5R2,8,5151,39860
3533,5,0.5177,0.1191,0.1382,0.1286,0.1318,0,0,0,0,0,5R2,8,5151,39860
3534,6,0.3235,0.0568,0.0522,0.0578,0.0669,0.0898,0,0,0,0,6D,8,0,39860
3535,6,0.2639,0.0434,0.043,0.0494,0.0598,0.0683,0,0,0,0,NOISE,8,0,39860
3536,6,0.3948,0.092,0.0783,0.0642,0.0745,0.0858,0,0,0,0,6D,8,0,39860
3537,6,0.5059,0.1118,0.1208,0.0081,0.1245,0.1407,0,0,0,0,NOISE,8,5151,39860
3538,7,0.3322,0.0425,0.042,0.0516,0.051,0.058,0.0871,0,0,0,7I,8,0,39860
3539,5,0.3351,0.0952,0.0744,0.0825,0.083,0,0,0,0,0,5R1,8,0,39860
3540,5,0.3302,0.0925,0.083,0.0694,0.0853,0,0,0,0,0,5R1,8,0,39860
3541,5,1.0111,0.3541,0.2995,0.2127,0.1448,0,0,0,0,0,1+1+3,8,6035,39862
3542,5,1.1116,0.3852,0.3701,0.189,0.1673,0,0,0,0,0,1+1+3,8,6035,39862
3543,5,1.1216,0.3366,0.44,0.1934,0.1516,0,0,0,0,0,1+1+3,8,6035,39862
3544,5,1.1616,0.3717,0.4045,0.1991,0.1863,0,0,0,0,0,1+1+3,8,6035,39862
3545,5,0.3784,0.1266,0.0878,0.0802,0.0838,0,0,0,0,0,5R1,8,6035,39862
3546,5,0.3256,0.0835,0.0815,0.0745,0.0861,0,0,0,0,0,5R1,8,6035,39862
3547,5,0.52,0.1187,0.1392,0.1283,0.1338,0,0,0,0,0,5R2,8,5151,39862
3548,5,0.5261,0.1258,0.1347,0.1351,0.1305,0,0,0,0,0,5R2,8,5151,39862
3549,5,0.5265,0.1292,0.1349,0.1293,0.1331,0,0,0,0,0,5R2,8,5151,39862
3550,5,0.5263,0.136,0.141,0.1259,0.1234,0,0,0,0,0,5R2,8,5151,39862
3551,6,0.3486,0.0695,0.0647,0.0611,0.0686,0.0847,0,0,0,0,6D,8,6035,39862
3552,6,0.4543,0.1349,0.0934,0.0775,0.0714,0.0771,0,0,0,0,6D,8,6035,39862
3553,7,0.3209,0.0478,0.0437,0.0488,0.0498,0.0612,0.0696,0,0,0,7I,8,6035,39862
3554,5,0.3653,0.1216,0.0753,0.0875,0.0809,0,0,0,0,0,5R1,8,6035,39862
3555,5,0.3198,0.0969,0.0743,0.0674,0.0812,0,0,0,0,0,5R1,8,6058,40210
3556,5,0.3264,0.1028,0.0744,0.0687,0.0805,0,0,0,0,0,5R1,8,6058,40210
3557,5,0.2941,0.1013,0.0555,0.0807,0.0566,0,0,0,0,0,5R1,8,6058,40210
3558,5,0.3288,0.0902,0.0849,0.0795,0.0742,0,0,0,0,0,5R1,8,5562,40210
3559,5,0.7392,0.2208,0.248,0.1591,0.1113,0,0,0,0,0,1+1+3,8,5562,40210
3560,5,0.7589,0.2207,0.2372,0.1646,0.1364,0,0,0,0,0,1+1+3,8,5562,40210
3561,5,0.759,0.2397,0.225,0.1609,0.1334,0,0,0,0,0,1+1+3,8,5562,40210
3562,5,0.3245,0.0802,0.1034,0.0772,0.0637,0,0,0,0,0,5R1,8,5562,40210
3563,5,0.3327,0.0856,0.0957,0.0728,0.0786,0,0,0,0,0,5R1,8,5562,40210
3564,5,0.3155,0.0847,0.0875,0.0676,0.0757,0,0,0,0,0,5R1,8,5562,40210
3565,5,0.3176,0.0782,0.0971,0.0725,0.0698,0,0,0,0,0,5R1,8,5562,40210
3566,5,0.3224,0.0892,0.0916,0.0618,0.0798,0,0,0,0,0,5R1,8,5562,40210
3567,6,0.4331,0.1037,0.0742,0.0709,0.075,0.1093,0,0,0,0,6D,8,6058,40210
3568,5,0.3291,0.1018,0.082,0.0707,0.0746,0,0,0,0,0,5R1,8,6058,40210
3569,5,0.3155,0.0847,0.0875,0.0676,0.0757,0,0,0,0,0,5R1,8,6058,40210
3570,5,0.3294,0.0944,0.0955,0.0768,0.0627,0,0,0,0,0,5R1,8,5562,40210
3571,9,0.3394,0.0509,0.0289,0.0454,0.0358,0.0374,0.0406,0.0451,0.0553,0,9I,8,6058,40210
3573,4,0.1826,0.0586,0.0624,0.0616,0,0,0,0,0,0,4R1,8,6035,40210
3574,4,0.2298,0.0795,0.0759,0.0744,0,0,0,0,0,0,4R1,8,6035,40210
3575,5,0.3519,0.1056,0.0883,0.0782,0.0798,0,0,0,0,0,5R1,8,0,40210
3576,5,0.3468,0.1011,0.0863,0.0764,0.083,0,0,0,0,0,5R1,8,0,40210
3577,5,0.2476,0.0645,0.0566,0.0563,0.0702,0,0,0,0,0,5R1,8,6035,40210
3578,5,0.337,0.1027,0.0769,0.0759,0.0815,0,0,0,0,0,5R1,8,6035,40210
3579,5,0.3497,0.0958,0.0884,0.0823,0.0832,0,0,0,0,0,5R1,8,6035,40210
3580,5,0.2045,0.0525,0.0378,0.0496,0.0646,0,0,0,0,0,NOISE,8,6035,40210
3581,5,0.3053,0.0876,0.0746,0.0661,0.077,0,0,0,0,0,5R1,8,6035,40210
3582,5,0.2935,0.0916,0.0724,0.0609,0.0686,0,0,0,0,0,5R1,8,6035,40210
3583,5,0.2756,0.0795,0.0594,0.0656,0.0711,0,0,0,0,0,5R1,8,6035,40210
3584,5,0.5235,0.1176,0.1568,0.1273,0.1218,0,0,0,0,0,5R2,8,5151,40210
3585,5,0.5194,0.1253,0.143,0.1223,0.1288,0,0,0,0,0,5R2,8,5151,40210
3586,5,0.5177,0.114,0.1518,0.1203,0.1316,0,0,0,0,0,5R2,8,5151,40210
3587,6,0.3729,0.0872,0.0754,0.056,0.0554,0.0989,0,0,0,0,6D,8,6035,40210
3588,6,0.3683,0.0797,0.0707,0.0617,0.0682,0.088,0,0,0,0,6D,8,6035,40210
3589,6,0.4089,0.096,0.0809,0.0683,0.0721,0.0916,0,0,0,0,6D,8,6035,40210
3590,7,0.3165,0.0392,0.0426,0.0376,0.0449,0.0715,0.0807,0,0,0,7I,8,5151,40210
3591,7,0.329,0.0415,0.042,0.0416,0.0437,0.0636,0.0966,0,0,0,7I,8,5151,40210
3592,8,0.3511,0.0338,0.0421,0.0475,0.0573,0.0507,0.0518,0.0679,0,0,8I,8,5151,40210
3593,8,0.3518,0.0363,0.0402,0.0446,0.051,0.0551,0.0527,0.0719,0,0,8I,8,5151,40210
3594,8,0.3512,0.0355,0.0435,0.0375,0.0389,0.0497,0.0625,0.0836,0,0,8I,8,5151,40210
3595,8,0.3289,0.0359,0.04,0.036,0.0372,0.038,0.0623,0.0795,0,0,8I,8,5151,40210
3596,9,0.3631,0.0373,0.0377,0.0384,0.032,0.0417,0.035,0.0545,0.0865,0,9I,8,6035,40210
3597,4,0.4063,0.1363,0.1227,0.1473,0,0,0,0,0,0,4R1,8,0,40220
3598,5,0.7461,0.2966,0.2165,0.1341,0.0989,0,0,0,0,0,1+1+3,8,6035,40220
3599,5,0.5245,0.1381,0.1532,0.1083,0.1249,0,0,0,0,0,5R2,8,6035,40220
3600,5,0.7692,0.2232,0.2683,0.1403,0.1374,0,0,0,0,0,1+1+3,8,6035,40220
3601,5,0.8003,0.2669,0.2321,0.1569,0.1444,0,0,0,0,0,1+1+3,8,6035,40220
3602,6,1.075,0.2779,0.2495,0.1558,0.1493,0.2425,0,0,0,0,NOISE,8,6035,40220
3603,7,0.6124,0.1008,0.0946,0.1174,0.0982,0.0941,0.1073,0,0,0,7I,8,6035,40220
3604,9,0.6178,0.1029,0.0992,0.0917,0.075,0.0523,0.0673,0.0659,0.0635,0,9I,8,6035,40220
3607,4,0.5195,0.221,0.1576,0.1409,0,0,0,0,0,0,4D,8,6035,40220
3608,4,0.254,0.0852,0.0852,0.0836,0,0,0,0,0,0,4R1,8,6035,40220
3609,5,0.8101,0.2261,0.2807,0.1723,0.131,0,0,0,0,0,1+1+3,8,6035,40220
3610,5,0.3415,0.106,0.0776,0.0739,0.084,0,0,0,0,0,5R1,8,6035,40220
3611,5,0.3242,0.0841,0.0824,0.077,0.0807,0,0,0,0,0,5R1,8,6035,40220
3612,5,0.3162,0.0963,0.0885,0.0577,0.0737,0,0,0,0,0,5R1,8,6035,40220
3613,5,0.3775,0.1045,0.1016,0.0856,0.0858,0,0,0,0,0,5R1,8,6035,40220
3614,5,0.8009,0.2546,0.2727,0.147,0.1266,0,0,0,0,0,1+1+3,8,6035,40220
3615,5,0.352,0.1082,0.0838,0.081,0.079,0,0,0,0,0,5R1,8,6035,40220
3616,5,0.405,0.0831,0.0835,0.0894,0.149,0,0,0,0,0,NOISE,8,6035,40220
3617,5,0.3249,0.0945,0.0776,0.0685,0.0843,0,0,0,0,0,5R1,8,6035,40220
3618,5,0.8002,0.2466,0.2756,0.156,0.122,0,0,0,0,0,1+1+3,8,6035,40220
3619,5,0.3694,0.0814,0.1405,0.0656,0.0819,0,0,0,0,0,5R1,8,6035,40220
3620,5,0.3205,0.0876,0.0924,0.0624,0.0781,0,0,0,0,0,5R1,8,6035,40220
3621,5,0.5199,0.112,0.1402,0.1301,0.1376,0,0,0,0,0,5R2,8,5151,40220
3622,5,0.5254,0.1239,0.1378,0.1325,0.1312,0,0,0,0,0,5R2,8,5151,40220
3623,5,0.5314,0.1265,0.1461,0.1375,0.1213,0,0,0,0,0,5R2,8,5151,40220
3624,5,0.5225,0.1192,0.1434,0.1329,0.127,0,0,0,0,0,5R2,8,5151,40220
3625,5,0.526,0.1293,0.1389,0.1265,0.1313,0,0,0,0,0,5R2,8,5151,40220
3626,5,0.543,0.1416,0.1398,0.1279,0.1337,0,0,0,0,0,5R2,8,5151,40220
3627,5,0.5322,0.134,0.1302,0.1385,0.1295,0,0,0,0,0,5R2,8,5151,40220
3628,5,0.5649,0.136,0.1508,0.1388,0.1393,0,0,0,0,0,5R2,8,5151,40220
3629,5,0.5541,0.1393,0.1328,0.1411,0.1409,0,0,0,0,0,5R2,8,5151,40220
3630,5,0.5317,0.1251,0.1414,0.1359,0.1293,0,0,0,0,0,5R2,8,5151,40220
3631,5,0.5794,0.1299,0.1454,0.13,0.1741,0,0,0,0,0,5R2,8,5151,40220
3632,8,0.4577,0.0921,0.0682,0.0486,0.0439,0.0461,0.0509,0.1079,0,0,8I,8,6035,40220
3633,9,0.3358,0.0316,0.0391,0.0402,0.0329,0.0439,0.0447,0.0415,0.0619,0,9I,8,6035,40220
3634,9,0.4255,0.0588,0.0415,0.0629,0.0493,0.0584,0.0451,0.0495,0.06,0,9I,8,5151,40220
3635,9,0.499,0.0959,0.0601,0.0585,0.049,0.0438,0.0454,0.0519,0.0944,0,9I,8,5151,40220
3636,5,0.3539,0.0981,0.0893,0.0821,0.0844,0,0,0,0,0,5R1,8,6035,40220
3637,5,0.3294,0.0973,0.0891,0.0778,0.0652,0,0,0,0,0,5R1,8,0,40220
3638,5,0.3079,0.0881,0.0718,0.0698,0.0782,0,0,0,0,0,5R1,8,0,40220
3639,5,0.3017,0.1178,0.0627,0.0568,0.0644,0,0,0,0,0,5R1,8,6058,40220
3640,5,0.3211,0.101,0.0756,0.0715,0.073,0,0,0,0,0,5R1,8,6058,40220
3641,5,0.3106,0.1007,0.0734,0.0633,0.0732,0,0,0,0,0,5R1,8,6058,40220
3642,5,0.3226,0.1087,0.0733,0.0676,0.073,0,0,0,0,0,5R1,8,6058,40220
3643,5,0.3588,0.1124,0.0849,0.0769,0.0846,0,0,0,0,0,5R1,8,6058,40220
3644,5,0.3254,0.1113,0.0726,0.068,0.0735,0,0,0,0,0,5R1,8,6058,40220
3645,5,0.2985,0.088,0.0709,0.0656,0.074,0,0,0,0,0,5R1,8,6058,40220
3646,5,0.5495,0.1755,0.1772,0.1105,0.0863,0,0,0,0,0,1+1+3,8,6058,40220
3647,5,0.6351,0.1976,0.1637,0.1188,0.155,0,0,0,0,0,1+1+3,8,6058,40220
3648,5,0.4096,0.1203,0.1,0.0845,0.1048,0,0,0,0,0,5R1,8,6058,40220
3649,5,0.3329,0.0959,0.0831,0.0763,0.0776,0,0,0,0,0,5R1,8,6058,40220
3650,5,0.3417,0.1016,0.0804,0.0728,0.0869,0,0,0,0,0,5R1,8,6058,40220
3651,5,0.3289,0.0818,0.0922,0.0726,0.0823,0,0,0,0,0,5R1,8,6058,40220
3652,5,0.3199,0.0729,0.0908,0.0741,0.0821,0,0,0,0,0,5R1,8,6058,40220
3653,5,0.8077,0.2681,0.2445,0.1423,0.1528,0,0,0,0,0,1+1+3,8,6058,40220
3654,5,0.8833,0.34,0.2683,0.1435,0.1315,0,0,0,0,0,1+1+3,8,6058,40220
3655,5,0.3229,0.0894,0.0751,0.0744,0.084,0,0,0,0,0,5R1,8,6058,40220
3656,5,0.3339,0.1011,0.0795,0.0735,0.0798,0,0,0,0,0,5R1,8,6058,40220
3657,5,0.3789,0.115,0.093,0.0819,0.089,0,0,0,0,0,5R1,8,6058,40220
3658,5,0.6848,0.2115,0.292,0.087,0.0943,0,0,0,0,0,1+1+3,8,6035,40220
3659,5,0.6315,0.1792,0.262,0.096,0.0943,0,0,0,0,0,1+1+3,8,6035,40220
3660,5,0.8244,0.2528,0.2681,0.1668,0.1367,0,0,0,0,0,1+1+3,8,6035,40220
3661,5,0.8296,0.2455,0.2605,0.1779,0.1457,0,0,0,0,0,1+1+3,8,6035,40220
3662,5,0.8066,0.2199,0.2457,0.1611,0.1799,0,0,0,0,0,1+1+3,8,6035,40220
3663,5,0.8249,0.2606,0.2646,0.1652,0.1345,0,0,0,0,0,1+1+3,8,6035,40220
3664,5,0.6553,0.1872,0.1281,0.1272,0.2128,0,0,0,0,0,1+1+3,8,6035,40220
3665,5,0.3768,0.1111,0.0948,0.0836,0.0873,0,0,0,0,0,5R1,8,6035,40220
3666,5,0.3545,0.092,0.0842,0.0989,0.0794,0,0,0,0,0,5R1,8,6035,40220
3667,5,0.3691,0.0716,0.1027,0.1039,0.0909,0,0,0,0,0,5R1,8,6035,40220
3668,5,0.6738,0.2083,0.1866,0.1543,0.1246,0,0,0,0,0,1+1+3,8,6035,40220
3669,5,0.6544,0.184,0.2248,0.1224,0.1232,0,0,0,0,0,1+1+3,8,6035,40220
3670,5,0.7136,0.206,0.2294,0.1518,0.1264,0,0,0,0,0,1+1+3,8,6035,40220
3671,5,0.9111,0.3472,0.2633,0.1409,0.1597,0,0,0,0,0,1+1+3,8,6035,40220
3672,5,0.7098,0.2037,0.2318,0.1469,0.1274,0,0,0,0,0,1+1+3,8,6035,40220
3673,5,0.7092,0.2146,0.2104,0.1571,0.1271,0,0,0,0,0,1+1+3,8,6035,40220
3674,5,0.221,0.067,0.0547,0.0475,0.0518,0,0,0,0,0,NOISE,8,6035,40220
3675,5,0.755,0.2284,0.2307,0.1498,0.1461,0,0,0,0,0,1+1+3,8,6035,40220
3676,5,0.7155,0.2154,0.2209,0.1516,0.1276,0,0,0,0,0,1+1+3,8,6035,40220
3677,5,0.7095,0.1331,0.1845,0.0895,0.3024,0,0,0,0,0,NOISE,8,6035,40220
3678,5,0.8665,0.2513,0.2858,0.1922,0.1372,0,0,0,0,0,1+1+3,8,6035,40220
3679,5,0.326,0.0898,0.0907,0.077,0.0685,0,0,0,0,0,5R1,8,5562,40220
3680,5,0.3297,0.0898,0.0917,0.0766,0.0716,0,0,0,0,0,5R1,8,5562,40220
3681,5,0.3023,0.086,0.0901,0.0683,0.0579,0,0,0,0,0,5R1,8,5562,40220
3682,5,0.323,0.0857,0.0963,0.0749,0.0661,0,0,0,0,0,5R1,8,5562,40220
3683,5,0.3157,0.0829,0.0906,0.0737,0.0685,0,0,0,0,0,5R1,8,5562,40220
3684,5,0.3344,0.0913,0.1003,0.0687,0.0741,0,0,0,0,0,5R1,8,5562,40220
3685,5,0.3366,0.0901,0.0935,0.0805,0.0725,0,0,0,0,0,5R1,8,5562,40220
3686,5,0.3295,0.0891,0.0905,0.0785,0.0714,0,0,0,0,0,5R1,8,5562,40220
3687,5,0.3214,0.0884,0.0894,0.0835,0.0601,0,0,0,0,0,5R1,8,5562,40220
3688,5,0.3401,0.0905,0.0953,0.0815,0.0728,0,0,0,0,0,5R1,8,5562,40220
3689,5,0.3238,0.0834,0.0962,0.0771,0.0671,0,0,0,0,0,5R1,8,5562,40220
3690,5,0.3283,0.0891,0.0919,0.0766,0.0707,0,0,0,0,0,5R1,8,5562,40220
3691,5,0.3359,0.0917,0.0961,0.0801,0.068,0,0,0,0,0,5R1,8,5562,40220
3692,5,0.3192,0.0884,0.0872,0.075,0.0686,0,0,0,0,0,5R1,8,5562,40220
3693,5,0.3443,0.0928,0.0987,0.0825,0.0703,0,0,0,0,0,5R1,8,5562,40220
3694,5,0.3291,0.0889,0.0907,0.0783,0.0712,0,0,0,0,0,5R1,8,5562,40220
3695,5,0.3336,0.0872,0.0893,0.0805,0.0766,0,0,0,0,0,5R1,8,5562,40220
3696,5,0.3144,0.0824,0.0904,0.0749,0.0667,0,0,0,0,0,5R1,8,5562,40220
3697,5,0.3387,0.0962,0.0889,0.0804,0.0732,0,0,0,0,0,5R1,8,5562,40220
3698,5,0.3307,0.0895,0.0905,0.0765,0.0742,0,0,0,0,0,5R1,8,5562,40220
3699,5,0.3292,0.0865,0.0941,0.0761,0.0725,0,0,0,0,0,5R1,8,5562,40220
3700,5,0.3264,0.0785,0.096,0.0783,0.0736,0,0,0,0,0,5R1,8,5562,40220
3701,5,0.322,0.0807,0.0914,0.0776,0.0723,0,0,0,0,0,5R1,8,5562,40220
3702,6,0.483,0.1154,0.0927,0.0872,0.0937,0.094,0,0,0,0,6D,8,6058,40220
3703,6,0.2672,0.0606,0.0479,0.0429,0.0568,0.059,0,0,0,0,NOISE,8,6058,40220
3704,6,0.7583,0.171,0.1033,0.1192,0.1725,0.1923,0,0,0,0,NOISE,8,6058,40220
3705,6,0.366,0.0867,0.0649,0.0567,0.0707,0.087,0,0,0,0,6D,8,6058,40220
3706,6,0.7968,0.2081,0.2178,0.1313,0.1211,0.1185,0,0,0,0,NOISE,8,6058,40220
3707,6,0.484,0.1283,0.0979,0.082,0.0844,0.0914,0,0,0,0,6D,8,6058,40220
3708,6,0.3719,0.0993,0.071,0.0615,0.0612,0.0789,0,0,0,0,6D,8,6058,40220
3709,6,0.3419,0.0919,0.0726,0.0609,0.0521,0.0644,0,0,0,0,6D,8,6035,40220
3710,6,0.3989,0.104,0.0943,0.0689,0.0632,0.0685,0,0,0,0,6D,8,6035,40220
3711,6,0.7732,0.2216,0.1535,0.12,0.118,0.1601,0,0,0,0,NOISE,8,6035,40220
3712,6,0.3883,0.0981,0.0959,0.0629,0.0622,0.0692,0,0,0,0,6D,8,6035,40220
3713,7,0.3025,0.0343,0.0644,0.038,0.0419,0.0525,0.0714,0,0,0,7I,8,6035,40220
3714,7,0.253,0.0189,0.0405,0.0355,0.0443,0.0541,0.0597,0,0,0,7I,8,6035,40220
3715,8,0.4412,0.128,0.0641,0.0486,0.0498,0.0635,0.0393,0.0479,0,0,8I,8,6035,40220
3716,8,0.3283,0.0448,0.0387,0.0368,0.0365,0.0385,0.0523,0.0807,0,0,8I,8,6035,40220
3717,9,0.3865,0.0429,0.0382,0.0361,0.0462,0.0432,0.0455,0.0518,0.0826,0,9I,8,6058,40220
3718,4,0.5174,0.17,0.1452,0.2022,0,0,0,0,0,0,NOISE,8,6058,40220
3719,5,0.2858,0.092,0.069,0.0635,0.0613,0,0,0,0,0,5R1,8,6058,40220
3720,5,0.7843,0.2415,0.2599,0.1566,0.1263,0,0,0,0,0,1+1+3,8,6035,40220
3721,5,0.7854,0.2416,0.2735,0.1493,0.121,0,0,0,0,0,1+1+3,8,6035,40220
3722,5,0.7051,0.2677,0.2194,0.1165,0.1015,0,0,0,0,0,1+1+3,8,6035,40220
3723,4,0.2841,0.1318,0.0777,0.0746,0,0,0,0,0,0,4R1,8,6058,40202
3724,5,0.3781,0.1279,0.0844,0.0781,0.0877,0,0,0,0,0,5R1,8,6058,40202
3725,5,0.3326,0.0961,0.0804,0.0718,0.0843,0,0,0,0,0,5R1,8,6058,40202
3726,5,0.3958,0.1331,0.0822,0.0811,0.0994,0,0,0,0,0,5R1,8,6058,40202
3727,5,0.3135,0.1077,0.0769,0.0642,0.0647,0,0,0,0,0,5R1,8,6058,40202
3728,5,1.1224,0.3758,0.3239,0.1881,0.2346,0,0,0,0,0,1+1+3,8,6058,40202
3729,5,1.0789,0.4476,0.2648,0.2291,0.1374,0,0,0,0,0,NOISE,8,6058,40202
3730,5,0.8849,0.2825,0.3087,0.1572,0.1365,0,0,0,0,0,1+1+3,8,5562,40202
3731,5,0.8601,0.2757,0.2753,0.1626,0.1465,0,0,0,0,0,1+1+3,8,5562,40202
3732,5,1.0158,0.3405,0.3386,0.1818,0.1549,0,0,0,0,0,1+1+3,8,5562,40202
3733,5,0.3255,0.09,0.093,0.0793,0.0632,0,0,0,0,0,5R1,8,5562,40202
3734,5,0.3348,0.086,0.0986,0.0831,0.0671,0,0,0,0,0,5R1,8,5562,40202
3735,5,0.3308,0.0844,0.1043,0.0758,0.0663,0,0,0,0,0,5R1,8,5562,40202
3736,5,0.322,0.0905,0.0887,0.072,0.0708,0,0,0,0,0,5R1,8,5562,40202
3737,5,0.3288,0.0887,0.0913,0.0768,0.072,0,0,0,0,0,5R1,8,5562,40202
3738,5,0.3321,0.0999,0.0928,0.0729,0.0665,0,0,0,0,0,5R1,8,5562,40202
3739,5,0.3327,0.094,0.0926,0.0768,0.0693,0,0,0,0,0,5R1,8,5562,40202
3740,5,0.3238,0.0865,0.0936,0.0752,0.0685,0,0,0,0,0,5R1,8,5562,40202
3741,5,0.3257,0.0821,0.0974,0.079,0.0672,0,0,0,0,0,5R1,8,5562,40202
3742,6,0.4641,0.1193,0.0849,0.0737,0.0772,0.109,0,0,0,0,6D,8,6058,40202
3743,6,0.4112,0.1194,0.077,0.0718,0.0638,0.0792,0,0,0,0,6D,8,6058,40202
3744,8,0.325,0.0389,0.0426,0.0496,0.0508,0.0444,0.0431,0.0556,0,0,8I,8,5562,40202
3745,9,0.35,0.0366,0.0428,0.0484,0.0535,0.0367,0.0401,0.044,0.0479,0,9I,8,5562,40202
3750,5,0.9156,0.3028,0.2762,0.1962,0.1404,0,0,0,0,0,1+1+3,8,6058,40202
3751,5,0.9979,0.2779,0.3817,0.169,0.1693,0,0,0,0,0,1+1+3,8,6058,40202
3752,5,0.3247,0.0906,0.0779,0.0758,0.0804,0,0,0,0,0,5R1,8,6058,40202
3753,5,0.312,0.0853,0.0774,0.0744,0.0749,0,0,0,0,0,5R1,8,6058,40202
3754,5,0.3139,0.0893,0.072,0.0696,0.083,0,0,0,0,0,5R1,8,6058,40202
3755,5,0.3211,0.1106,0.0702,0.062,0.0783,0,0,0,0,0,5R1,8,6058,40202
3756,5,0.3565,0.1237,0.0713,0.0759,0.0856,0,0,0,0,0,5R1,8,6058,40202
3757,5,0.317,0.1001,0.0759,0.0677,0.0733,0,0,0,0,0,5R1,8,6058,40202
3758,5,0.3588,0.079,0.1375,0.0632,0.0791,0,0,0,0,0,5R1,8,6058,40202
3759,5,0.3061,0.0924,0.0746,0.0622,0.0769,0,0,0,0,0,5R1,8,6058,40202
3760,5,0.3266,0.0876,0.0846,0.0755,0.0789,0,0,0,0,0,5R1,8,6058,40202
3761,5,0.3206,0.1071,0.0757,0.0663,0.0715,0,0,0,0,0,5R1,8,6058,40202
3762,5,0.3099,0.0833,0.091,0.0723,0.0633,0,0,0,0,0,5R1,8,5562,40202
3763,5,0.3024,0.0847,0.0886,0.0689,0.0602,0,0,0,0,0,5R1,8,5562,40202
3764,5,0.3128,0.0864,0.0917,0.0702,0.0645,0,0,0,0,0,5R1,8,5562,40202
3765,5,0.3096,0.0825,0.0946,0.0694,0.0631,0,0,0,0,0,5R1,8,5562,40202
3766,5,0.3224,0.0803,0.0967,0.0771,0.0683,0,0,0,0,0,5R1,8,5562,40202
3767,5,0.3232,0.0859,0.1006,0.0727,0.064,0,0,0,0,0,5R1,8,5562,40202
3768,5,0.3079,0.0942,0.0969,0.0625,0.0543,0,0,0,0,0,5R1,8,5562,40202
3769,5,0.3125,0.09,0.0919,0.0664,0.0642,0,0,0,0,0,5R1,8,5562,40202
3770,5,0.3222,0.096,0.0936,0.0685,0.0641,0,0,0,0,0,5R1,8,5562,40202
3771,5,0.3439,0.0989,0.0911,0.081,0.0729,0,0,0,0,0,5R1,8,5562,40202
3772,5,0.3254,0.0864,0.0925,0.0727,0.0738,0,0,0,0,0,5R1,8,5562,40202
3773,9,0.2932,0.0375,0.029,0.0353,0.0317,0.0342,0.0356,0.0397,0.0502,0,9I,8,6058,40202
3774,10,0.3261,0.0298,0.0298,0.03,0.0327,0.0349,0.0354,0.0389,0.0428,0.0518,10I,8,6058,40202
3775,10,0.3047,0.0304,0.0215,0.0291,0.0406,0.0303,0.0315,0.035,0.0398,0.0465,10I,8,6058,40202
3777,5,0.3424,0.0949,0.0993,0.0742,0.074,0,0,0,0,0,5R1,8,5562,40202
3778,5,0.313,0.094,0.091,0.07,0.058,0,0,0,0,0,5R1,9,0,40212
3779,5,0.316,0.096,0.091,0.069,0.06,0,0,0,0,0,5R1,9,0,40212
3780,5,0.32,0.099,0.092,0.069,0.06,0,0,0,0,0,5R1,9,0,40212
3781,7,0.336,0.048,0.058,0.059,0.057,0.053,0.061,0,0,0,7I,9,0,40212
3782,7,0.286,0.04,0.041,0.042,0.042,0.053,0.068,0,0,0,7I,9,0,40212
3783,8,0.318,0.035,0.039,0.05,0.044,0.047,0.043,0.06,0,0,8I,9,0,40212
3784,8,0.294,0.034,0.042,0.038,0.042,0.038,0.042,0.058,0,0,8I,9,0,40212
3785,8,0.302,0.037,0.036,0.033,0.036,0.042,0.043,0.075,0,0,8I,9,0,40212
3786,8,0.292,0.034,0.032,0.039,0.033,0.039,0.043,0.072,0,0,8I,9,0,40212
3787,9,0.307,0.034,0.038,0.036,0.036,0.036,0.039,0.048,0.04,0,9I,9,0,40212
3788,9,0.333,0.034,0.04,0.04,0.038,0.034,0.04,0.042,0.065,0,9I,9,0,40212
3789,4,0.694,0.32,0.214,0.16,0,0,0,0,0,0,1+32,9,0,40212
3790,5,0.349,0.11,0.119,0.07,0.05,0,0,0,0,0,5R1,9,0,40212
3791,5,1.391,0.458,0.503,0.222,0.208,0,0,0,0,0,1+1+3,9,0,40212
3792,5,1.411,0.482,0.459,0.25,0.22,0,0,0,0,0,1+1+3,9,0,40212
3793,5,0.593,0.151,0.146,0.149,0.147,0,0,0,0,0,5R2,9,0,40212
3794,5,0.585,0.134,0.155,0.14,0.156,0,0,0,0,0,5R2,9,0,40212
3795,5,0.885,0.276,0.27,0.173,0.166,0,0,0,0,0,1+1+3,9,0,40212
3796,5,0.926,0.284,0.302,0.177,0.163,0,0,0,0,0,1+1+3,9,0,40212
3797,5,0.986,0.333,0.323,0.168,0.162,0,0,0,0,0,1+1+3,9,0,40212
3798,5,1.02,0.345,0.331,0.176,0.168,0,0,0,0,0,1+1+3,9,0,40212
3799,5,0.975,0.335,0.302,0.18,0.158,0,0,0,0,0,1+1+3,9,0,40212
3800,5,1.028,0.349,0.337,0.176,0.166,0,0,0,0,0,1+1+3,9,0,40212
3801,5,1.032,0.343,0.327,0.198,0.164,0,0,0,0,0,1+1+3,9,0,40212
3802,5,0.353,0.096,0.136,0.066,0.055,0,0,0,0,0,5R1,9,0,40212
