source,source_coda_id,coda_type_gero21,classifier_origin
hersh2022_pacific,1924,5R2,pacific-matched
hersh2022_pacific,1925,9R,pacific-matched
hersh2022_pacific,1926,1+1+3,pacific-matched
hersh2022_pacific,1927,8R,pacific-matched
hersh2022_pacific,1928,10RP1,discovery-cluster
hersh2022_pacific,1929,8R,pacific-matched
hersh2022_pacific,1931,10RP2,discovery-cluster
hersh2022_pacific,1932,5R2,pacific-matched
hersh2022_pacific,1933,1+1+3,pacific-matched
hersh2022_pacific,1934,5R3,pacific-matched
hersh2022_pacific,1935,7D1,pacific-matched
hersh2022_pacific,1936,5R3,pacific-matched
hersh2022_pacific,1937,6R,pacific-matched
hersh2022_pacific,1938,8R,pacific-matched
hersh2022_pacific,1939,5R3,pacific-matched
hersh2022_pacific,1940,8RP1,discovery-cluster
hersh2022_pacific,1941,7D1,pacific-matched
hersh2022_pacific,1942,7R,pacific-matched
hersh2022_pacific,1943,7R,pacific-matched
hersh2022_pacific,1944,9R,pacific-matched
hersh2022_pacific,1945,7R,pacific-matched
hersh2022_pacific,1946,6R,pacific-matched
hersh2022_pacific,2403,9R,pacific-matched
hersh2022_pacific,2404,1+1+3,pacific-matched
hersh2022_pacific,2405,8R,pacific-matched
hersh2022_pacific,2406,6-NOISE,discovery-noise
hersh2022_pacific,2407,6-NOISE,discovery-noise
hersh2022_pacific,2408,7-NOISE,discovery-noise
hersh2022_pacific,2409,7R,pacific-matched
hersh2022_pacific,2410,4R2,pacific-matched
hersh2022_pacific,2411,5RP4,discovery-cluster
hersh2022_pacific,2412,5R3,pacific-matched
hersh2022_pacific,2413,4R2,pacific-matched
hersh2022_pacific,2414,7i,pacific-matched
hersh2022_pacific,2415,5R3,pacific-matched
hersh2022_pacific,2416,7R,pacific-matched
hersh2022_pacific,2417,4R2,pacific-matched
hersh2022_pacific,2418,7R,pacific-matched
hersh2022_pacific,2419,8i,pacific-matched
hersh2022_pacific,2420,5R3,pacific-matched
hersh2022_pacific,2421,9R,pacific-matched
hersh2022_pacific,2422,5R3,pacific-matched
hersh2022_pacific,2423,6R,pacific-matched
hersh2022_pacific,2424,6R,pacific-matched
hersh2022_pacific,2425,7R,pacific-matched
hersh2022_pacific,2426,5R3,pacific-matched
hersh2022_pacific,2427,9R,pacific-matched
hersh2022_pacific,2428,1+1+3,pacific-matched
hersh2022_pacific,2429,7R,pacific-matched
hersh2022_pacific,2430,1+1+3,pacific-matched
hersh2022_pacific,2431,6R,pacific-matched
hersh2022_pacific,2432,5R2,pacific-matched
hersh2022_pacific,2433,6R,pacific-matched
hersh2022_pacific,2434,8R,pacific-matched
hersh2022_pacific,2435,6R,pacific-matched
hersh2022_pacific,2436,5R3,pacific-matched
hersh2022_pacific,2437,5R3,pacific-matched
hersh2022_pacific,2438,6R,pacific-matched
hersh2022_pacific,2439,6R,pacific-matched
hersh2022_pacific,2440,5R3,pacific-matched
hersh2022_pacific,2441,7iP4,discovery-cluster
hersh2022_pacific,2442,7R,pacific-matched
hersh2022_pacific,2443,6i,pacific-matched
hersh2022_pacific,2444,5R2,pacific-matched
hersh2022_pacific,2445,6R,pacific-matched
hersh2022_pacific,2446,10R,pacific-matched
hersh2022_pacific,2447,9R,pacific-matched
hersh2022_pacific,2448,9R,pacific-matched
hersh2022_pacific,2449,7R,pacific-matched
hersh2022_pacific,2450,7-NOISE,discovery-noise
hersh2022_pacific,2451,10R,pacific-matched
hersh2022_pacific,2452,8R,pacific-matched
hersh2022_pacific,2453,5R3,pacific-matched
hersh2022_pacific,2454,7R,pacific-matched
hersh2022_pacific,2455,7R,pacific-matched
hersh2022_pacific,2456,4R1,pacific-matched
hersh2022_pacific,2457,1+1+3,pacific-matched
hersh2022_pacific,2458,5R2,pacific-matched
hersh2022_pacific,2459,5R2,pacific-matched
hersh2022_pacific,2460,6R,pacific-matched
hersh2022_pacific,2461,6R,pacific-matched
hersh2022_pacific,2462,3D,pacific-matched
hersh2022_pacific,2464,4R2,pacific-matched
hersh2022_pacific,2465,5R3,pacific-matched
hersh2022_pacific,2466,4P4,discovery-cluster
hersh2022_pacific,2467,7R,pacific-matched
hersh2022_pacific,2469,6iP2,discovery-cluster
hersh2022_pacific,2470,5P4,discovery-cluster
hersh2022_pacific,2471,5P4,discovery-cluster
hersh2022_pacific,2472,5P4,discovery-cluster
hersh2022_pacific,2473,5P4,discovery-cluster
hersh2022_pacific,2474,5P4,discovery-cluster
hersh2022_pacific,1987001,4RP8,discovery-cluster
hersh2022_pacific,1987002,7iP4,discovery-cluster
hersh2022_pacific,1987383,6iP2,discovery-cluster
hersh2022_pacific,1987385,4R2,pacific-matched
hersh2022_pacific,1987386,10i,pacific-matched
hersh2022_pacific,1987387,5P4,discovery-cluster
hersh2022_pacific,1987388,9R,pacific-matched
hersh2022_pacific,1987389,4R2,pacific-matched
hersh2022_pacific,1987390,10iP2,discovery-cluster
hersh2022_pacific,1987391,4R2,pacific-matched
hersh2022_pacific,1987392,8iP3,discovery-cluster
hersh2022_pacific,1987393,4R2,pacific-matched
hersh2022_pacific,1987394,10iP2,discovery-cluster
hersh2022_pacific,1987395,5R3,pacific-matched
hersh2022_pacific,1987396,7iP4,discovery-cluster
hersh2022_pacific,1987397,4RP8,discovery-cluster
hersh2022_pacific,1987398,4RP6,discovery-cluster
hersh2022_pacific,1987399,5P4,discovery-cluster
hersh2022_pacific,1987400,5R3,pacific-matched
hersh2022_pacific,1987401,5R3,pacific-matched
hersh2022_pacific,1987402,5P4,discovery-cluster
hersh2022_pacific,1987403,5R3,pacific-matched
hersh2022_pacific,1987404,5R3,pacific-matched
hersh2022_pacific,1987405,6iP2,discovery-cluster
hersh2022_pacific,1987406,6R,pacific-matched
hersh2022_pacific,1987407,3D,pacific-matched
hersh2022_pacific,1987408,6iP2,discovery-cluster
hersh2022_pacific,1987409,5P4,discovery-cluster
hersh2022_pacific,1987410,5R3,pacific-matched
hersh2022_pacific,1987411,5P4,discovery-cluster
hersh2022_pacific,1987412,5P4,discovery-cluster
hersh2022_pacific,1987413,5P4,discovery-cluster
hersh2022_pacific,1987414,5P4,discovery-cluster
hersh2022_pacific,1987415,5R3,pacific-matched
hersh2022_pacific,1987416,6iP2,discovery-cluster
hersh2022_pacific,1987417,6iP2,discovery-cluster
hersh2022_pacific,1987418,5R3,pacific-matched
hersh2022_pacific,1987419,4RP8,discovery-cluster
hersh2022_pacific,1987420,6iP2,discovery-cluster
hersh2022_pacific,1987421,4RP8,discovery-cluster
hersh2022_pacific,1987422,6iP2,discovery-cluster
hersh2022_pacific,1987423,6R,pacific-matched
hersh2022_pacific,1987424,6iP2,discovery-cluster
hersh2022_pacific,1987425,4RP8,discovery-cluster
hersh2022_pacific,1987426,6iP2,discovery-cluster
hersh2022_pacific,1987427,4RP8,discovery-cluster
hersh2022_pacific,1987428,6iP2,discovery-cluster
hersh2022_pacific,1987429,4RP8,discovery-cluster
hersh2022_pacific,1987430,7iP3,discovery-cluster
hersh2022_pacific,1987431,5R3,pacific-matched
hersh2022_pacific,1987432,4RP8,discovery-cluster
hersh2022_pacific,1987433,4RP8,discovery-cluster
hersh2022_pacific,1987434,4RP8,discovery-cluster
hersh2022_pacific,90479,4R2,pacific-matched
hersh2022_pacific,90481,8-NOISE,discovery-noise
hersh2022_pacific,90483,6R,pacific-matched
hersh2022_pacific,90484,7-NOISE,discovery-noise
hersh2022_pacific,90485,10-NOISE,discovery-noise
hersh2022_pacific,90486,5P4,discovery-cluster
hersh2022_pacific,90487,5R3,pacific-matched
hersh2022_pacific,90489,6iP2,discovery-cluster
hersh2022_pacific,90490,5R3,pacific-matched
hersh2022_pacific,90491,6R,pacific-matched
hersh2022_pacific,90492,6iP2,discovery-cluster
hersh2022_pacific,90493,5P4,discovery-cluster
hersh2022_pacific,90494,6iP2,discovery-cluster
hersh2022_pacific,90495,5R3,pacific-matched
hersh2022_pacific,90496,6iP2,discovery-cluster
hersh2022_pacific,90498,6R,pacific-matched
hersh2022_pacific,90499,7RP5,discovery-cluster
hersh2022_pacific,90502,7iP4,discovery-cluster
hersh2022_pacific,4301,6R,pacific-matched
hersh2022_pacific,4302,3D,pacific-matched
hersh2022_pacific,4303,8R,pacific-matched
hersh2022_pacific,4304,5R2,pacific-matched
hersh2022_pacific,4305,1+1+3,pacific-matched
hersh2022_pacific,4306,1+1+3,pacific-matched
hersh2022_pacific,4307,1+1+3,pacific-matched
hersh2022_pacific,4308,1+1+3,pacific-matched
hersh2022_pacific,4309,6R,pacific-matched
hersh2022_pacific,4310,6R,pacific-matched
hersh2022_pacific,4311,10R,pacific-matched
hersh2022_pacific,4312,7R,pacific-matched
hersh2022_pacific,4313,6R,pacific-matched
hersh2022_pacific,4314,5R3,pacific-matched
hersh2022_pacific,4670,1+1+3,pacific-matched
hersh2022_pacific,4671,1+1+3,pacific-matched
hersh2022_pacific,4672,1+1+3,pacific-matched
hersh2022_pacific,4673,5R2,pacific-matched
hersh2022_pacific,4674,1+1+3,pacific-matched
hersh2022_pacific,4675,7R,pacific-matched
hersh2022_pacific,4676,10R,pacific-matched
hersh2022_pacific,4677,7R,pacific-matched
hersh2022_pacific,4678,7R,pacific-matched
hersh2022_pacific,4679,10RP2,discovery-cluster
hersh2022_pacific,4680,7R,pacific-matched
hersh2022_pacific,4681,8i,pacific-matched
hersh2022_pacific,4682,6i,pacific-matched
hersh2022_pacific,4683,6R,pacific-matched
hersh2022_pacific,4684,1+1+3,pacific-matched
hersh2022_pacific,4685,8R,pacific-matched
hersh2022_pacific,4686,1+1+3,pacific-matched
hersh2022_pacific,4687,8R,pacific-matched
hersh2022_pacific,4688,1+1+3,pacific-matched
hersh2022_pacific,4689,5R2,pacific-matched
hersh2022_pacific,4690,7D1,pacific-matched
hersh2022_pacific,4691,1+1+3,pacific-matched
hersh2022_pacific,4692,8R,pacific-matched
hersh2022_pacific,4693,5R2,pacific-matched
hersh2022_pacific,4839,7D1,pacific-matched
hersh2022_pacific,4840,5-NOISE,discovery-noise
hersh2022_pacific,4841,7i,pacific-matched
hersh2022_pacific,4842,5R3,pacific-matched
hersh2022_pacific,4843,5R3,pacific-matched
hersh2022_pacific,4844,5R3,pacific-matched
hersh2022_pacific,4845,6R,pacific-matched
hersh2022_pacific,4846,5R3,pacific-matched
hersh2022_pacific,4847,9R,pacific-matched
hersh2022_pacific,4848,6R,pacific-matched
hersh2022_pacific,4849,10R,pacific-matched
hersh2022_pacific,4850,7R,pacific-matched
hersh2022_pacific,4852,5R3,pacific-matched
hersh2022_pacific,4853,9R,pacific-matched
hersh2022_pacific,4854,7R,pacific-matched
hersh2022_pacific,4855,10R,pacific-matched
hersh2022_pacific,4856,8R,pacific-matched
hersh2022_pacific,4857,7R,pacific-matched
hersh2022_pacific,4858,7R,pacific-matched
hersh2022_pacific,4859,6R,pacific-matched
hersh2022_pacific,4860,6R,pacific-matched
hersh2022_pacific,4861,8R,pacific-matched
hersh2022_pacific,4862,9R,pacific-matched
hersh2022_pacific,4863,9R,pacific-matched
hersh2022_pacific,4864,9R,pacific-matched
hersh2022_pacific,4865,10RP1,discovery-cluster
hersh2022_pacific,4866,10RP2,discovery-cluster
hersh2022_pacific,4867,8R,pacific-matched
hersh2022_pacific,4869,8R,pacific-matched
hersh2022_pacific,4870,9R,pacific-matched
hersh2022_pacific,4871,1+1+3,pacific-matched
hersh2022_pacific,4872,1+1+3,pacific-matched
hersh2022_pacific,4873,1+1+3,pacific-matched
hersh2022_pacific,4874,1+1+3,pacific-matched
hersh2022_pacific,4875,1+1+3,pacific-matched
hersh2022_pacific,196,6R,pacific-matched
hersh2022_pacific,197,7R,pacific-matched
hersh2022_pacific,198,5R3,pacific-matched
hersh2022_pacific,199,7-NOISE,discovery-noise
hersh2022_pacific,200,9R,pacific-matched
hersh2022_pacific,201,7R,pacific-matched
hersh2022_pacific,202,6-NOISE,discovery-noise
hersh2022_pacific,203,6R,pacific-matched
hersh2022_pacific,204,6R,pacific-matched
hersh2022_pacific,205,9R,pacific-matched
hersh2022_pacific,206,6R,pacific-matched
hersh2022_pacific,207,7R,pacific-matched
hersh2022_pacific,208,7R,pacific-matched
hersh2022_pacific,209,10R,pacific-matched
hersh2022_pacific,210,6R,pacific-matched
hersh2022_pacific,211,10R,pacific-matched
hersh2022_pacific,214,4R2,pacific-matched
hersh2022_pacific,217,6R,pacific-matched
hersh2022_pacific,218,5R2,pacific-matched
hersh2022_pacific,219,9R,pacific-matched
hersh2022_pacific,220,7R,pacific-matched
hersh2022_pacific,221,9R,pacific-matched
hersh2022_pacific,222,6R,pacific-matched
hersh2022_pacific,223,7R,pacific-matched
hersh2022_pacific,224,10R,pacific-matched
hersh2022_pacific,225,4R2,pacific-matched
hersh2022_pacific,226,1+1+3,pacific-matched
hersh2022_pacific,227,7D1,pacific-matched
hersh2022_pacific,228,5R2,pacific-matched
hersh2022_pacific,229,10R,pacific-matched
hersh2022_pacific,230,3D,pacific-matched
hersh2022_pacific,231,8R,pacific-matched
hersh2022_pacific,232,8R,pacific-matched
hersh2022_pacific,233,8R,pacific-matched
hersh2022_pacific,234,8R,pacific-matched
hersh2022_pacific,235,7D1,pacific-matched
hersh2022_pacific,236,1+1+3,pacific-matched
hersh2022_pacific,237,6iP2,discovery-cluster
hersh2022_pacific,238,1+1+3,pacific-matched
hersh2022_pacific,239,1+1+3,pacific-matched
hersh2022_pacific,240,1+31,pacific-matched
hersh2022_pacific,241,7D1,pacific-matched
hersh2022_pacific,242,7R,pacific-matched
hersh2022_pacific,243,5R3,pacific-matched
hersh2022_pacific,244,6R,pacific-matched
hersh2022_pacific,247,7D1,pacific-matched
hersh2022_pacific,250,4R2,pacific-matched
hersh2022_pacific,254,9i,pacific-matched
hersh2022_pacific,255,5R3,pacific-matched
hersh2022_pacific,256,5R3,pacific-matched
hersh2022_pacific,257,6R,pacific-matched
hersh2022_pacific,258,6R,pacific-matched
hersh2022_pacific,259,7R,pacific-matched
hersh2022_pacific,261,8R,pacific-matched
hersh2022_pacific,262,9R,pacific-matched
hersh2022_pacific,263,6R,pacific-matched
hersh2022_pacific,264,8R,pacific-matched
hersh2022_pacific,265,1+31,pacific-matched
hersh2022_pacific,267,3D,pacific-matched
hersh2022_pacific,268,9R,pacific-matched
hersh2022_pacific,271,4R1,pacific-matched
hersh2022_pacific,272,10R,pacific-matched
hersh2022_pacific,276,7D1,pacific-matched
hersh2022_pacific,277,8R,pacific-matched
hersh2022_pacific,4541,4DP1,discovery-cluster
hersh2022_pacific,4542,10RP1,discovery-cluster
hersh2022_pacific,4543,1+1+3,pacific-matched
hersh2022_pacific,4544,1+1+3,pacific-matched
hersh2022_pacific,4545,1+31,pacific-matched
hersh2022_pacific,4546,1+1+3,pacific-matched
hersh2022_pacific,4547,8R,pacific-matched
hersh2022_pacific,4548,1+1+3,pacific-matched
hersh2022_pacific,4549,1+1+3,pacific-matched
hersh2022_pacific,4550,5R3,pacific-matched
hersh2022_pacific,4551,5R3,pacific-matched
hersh2022_pacific,4552,7D1,pacific-matched
hersh2022_pacific,4553,7R,pacific-matched
hersh2022_pacific,4554,7R,pacific-matched
hersh2022_pacific,4555,7D1,pacific-matched
hersh2022_pacific,4556,6R,pacific-matched
hersh2022_pacific,4557,10R,pacific-matched
hersh2022_pacific,4558,8R,pacific-matched
hersh2022_pacific,4559,6R,pacific-matched
hersh2022_pacific,4560,8R,pacific-matched
hersh2022_pacific,4561,7R,pacific-matched
hersh2022_pacific,4562,5R3,pacific-matched
hersh2022_pacific,4563,8R,pacific-matched
hersh2022_pacific,4564,8R,pacific-matched
hersh2022_pacific,4565,8R,pacific-matched
hersh2022_pacific,4566,6R,pacific-matched
hersh2022_pacific,4567,6R,pacific-matched
hersh2022_pacific,4568,5R3,pacific-matched
hersh2022_pacific,4569,5R3,pacific-matched
hersh2022_pacific,4570,7R,pacific-matched
hersh2022_pacific,4571,8R,pacific-matched
hersh2022_pacific,4572,6R,pacific-matched
hersh2022_pacific,4573,7D1,pacific-matched
hersh2022_pacific,4574,8R,pacific-matched
hersh2022_pacific,4575,5R2,pacific-matched
hersh2022_pacific,4576,1+1+3,pacific-matched
hersh2022_pacific,4577,7D1,pacific-matched
hersh2022_pacific,4578,8R,pacific-matched
hersh2022_pacific,4579,7R,pacific-matched
hersh2022_pacific,4580,9R,pacific-matched
hersh2022_pacific,4581,6R,pacific-matched
hersh2022_pacific,4582,7R,pacific-matched
hersh2022_pacific,4583,6R,pacific-matched
hersh2022_pacific,4584,7-NOISE,discovery-noise
hersh2022_pacific,4585,6R,pacific-matched
hersh2022_pacific,4586,6R,pacific-matched
hersh2022_pacific,4587,10RP2,discovery-cluster
hersh2022_pacific,4588,6R,pacific-matched
hersh2022_pacific,4589,7R,pacific-matched
hersh2022_pacific,4590,10R,pacific-matched
hersh2022_pacific,4591,5R3,pacific-matched
hersh2022_pacific,4592,9R,pacific-matched
hersh2022_pacific,4593,5R3,pacific-matched
hersh2022_pacific,4594,9R,pacific-matched
hersh2022_pacific,4595,7D1,pacific-matched
hersh2022_pacific,4596,7R,pacific-matched
hersh2022_pacific,4597,7D1,pacific-matched
hersh2022_pacific,4598,6R,pacific-matched
hersh2022_pacific,4599,8R,pacific-matched
hersh2022_pacific,4600,8R,pacific-matched
hersh2022_pacific,4601,8R,pacific-matched
hersh2022_pacific,4602,5R3,pacific-matched
hersh2022_pacific,4603,9R,pacific-matched
hersh2022_pacific,4604,10RP2,discovery-cluster
hersh2022_pacific,4605,9RP1,discovery-cluster
hersh2022_pacific,4606,7R,pacific-matched
hersh2022_pacific,4607,8R,pacific-matched
hersh2022_pacific,4608,5R3,pacific-matched
hersh2022_pacific,4609,6R,pacific-matched
hersh2022_pacific,4610,1+1+3,pacific-matched
hersh2022_pacific,4611,1+1+3,pacific-matched
hersh2022_pacific,4612,1+1+3,pacific-matched
hersh2022_pacific,4613,1+1+3,pacific-matched
hersh2022_pacific,4614,5R2,pacific-matched
hersh2022_pacific,4615,5R2,pacific-matched
hersh2022_pacific,20131665,4RP3,discovery-cluster
hersh2022_pacific,20131666,4RP3,discovery-cluster
hersh2022_pacific,20131667,3RP3,discovery-cluster
hersh2022_pacific,20131668,4RP3,discovery-cluster
hersh2022_pacific,20131669,3RP3,discovery-cluster
hersh2022_pacific,20131670,4RP3,discovery-cluster
hersh2022_pacific,20131671,4RP3,discovery-cluster
hersh2022_pacific,20131672,4RP3,discovery-cluster
hersh2022_pacific,20131673,4RP3,discovery-cluster
hersh2022_pacific,20131674,3RP6,discovery-cluster
hersh2022_pacific,20131675,4RP3,discovery-cluster
hersh2022_pacific,20131676,4RP3,discovery-cluster
hersh2022_pacific,20131677,4RP3,discovery-cluster
hersh2022_pacific,20131678,4RP3,discovery-cluster
hersh2022_pacific,20131679,4RP3,discovery-cluster
hersh2022_pacific,20131680,3P6,discovery-cluster
hersh2022_pacific,20131681,8i,pacific-matched
hersh2022_pacific,20131682,4RP3,discovery-cluster
hersh2022_pacific,20131683,3D,pacific-matched
hersh2022_pacific,20131684,1+31,pacific-matched
hersh2022_pacific,20131685,1+31,pacific-matched
hersh2022_pacific,20131686,4RP3,discovery-cluster
hersh2022_pacific,20131687,4RP3,discovery-cluster
hersh2022_pacific,20131688,4R2,pacific-matched
hersh2022_pacific,20131689,4RP3,discovery-cluster
hersh2022_pacific,20131690,3RP3,discovery-cluster
hersh2022_pacific,20131691,3P1,discovery-cluster
hersh2022_pacific,20131692,6iP1,discovery-cluster
hersh2022_pacific,20131693,7i,pacific-matched
hersh2022_pacific,20131694,8i,pacific-matched
hersh2022_pacific,20131695,2+3,pacific-matched
hersh2022_pacific,20131696,8i,pacific-matched
hersh2022_pacific,20131697,8i,pacific-matched
hersh2022_pacific,20131698,9-NOISE,discovery-noise
hersh2022_pacific,20131699,7i,pacific-matched
hersh2022_pacific,20131700,7i,pacific-matched
hersh2022_pacific,20131701,8-NOISE,discovery-noise
hersh2022_pacific,20131702,5-NOISE,discovery-noise
hersh2022_pacific,20131703,3R,pacific-matched
hersh2022_pacific,20131704,3R,pacific-matched
hersh2022_pacific,20131705,4R1,pacific-matched
hersh2022_pacific,20131706,4R1,pacific-matched
hersh2022_pacific,20131707,3D,pacific-matched
hersh2022_pacific,20131708,4R1,pacific-matched
hersh2022_pacific,20131709,3D,pacific-matched
hersh2022_pacific,20131710,4R1,pacific-matched
hersh2022_pacific,20131711,3D,pacific-matched
hersh2022_pacific,20131712,1+32,pacific-matched
hersh2022_pacific,20131713,3D,pacific-matched
hersh2022_pacific,20131714,4R1,pacific-matched
hersh2022_pacific,20131715,3D,pacific-matched
hersh2022_pacific,20131716,5R1,pacific-matched
hersh2022_pacific,20131717,3D,pacific-matched
hersh2022_pacific,20131718,4R1,pacific-matched
hersh2022_pacific,20131719,3P13,discovery-cluster
hersh2022_pacific,20131720,4R1,pacific-matched
hersh2022_pacific,20131721,2+1,discovery-cluster
hersh2022_pacific,20131722,3R,pacific-matched
hersh2022_pacific,20131723,4R2,pacific-matched
hersh2022_pacific,20131724,1+31,pacific-matched
hersh2022_pacific,20131725,5R1,pacific-matched
hersh2022_pacific,20131726,3D,pacific-matched
hersh2022_pacific,20131727,4R1,pacific-matched
hersh2022_pacific,20131728,3D,pacific-matched
hersh2022_pacific,20131729,4R1,pacific-matched
